LON,LAT
-73.93585999999999,40.854896999999994
-73.93856,40.850322999999996
-73.99173,40.744644
-73.976036,40.744797
-73.943474,40.793407
-73.949051,40.78503
-73.969887,40.760585999999996
-73.962631,40.759921999999996
-73.96376,40.798088
-73.980537,40.738281
-73.997612,40.756454
-73.967888,40.787174
-73.991135,40.757801
-73.99076099999999,40.734553999999996
-73.98107900000001,40.765696999999996
-73.98938000000001,40.756428
-74.004791,40.756851
-73.993797,40.751667
-73.992737,40.721321
-73.980797,40.741955
-73.970345,40.762581
-73.982872,40.737831
-73.98590899999999,40.729416
-73.97022199999999,40.765392
-73.98650400000001,40.75758
-73.995453,40.764866
-74.00700400000001,40.706696
-73.95330799999999,40.788593
-73.98084300000001,40.760101
-73.96719399999999,40.766869
-73.962753,40.778294
-73.978889,40.756451
-73.97560899999999,40.756535
-73.990051,40.740875
-74.016586,40.704948
-73.987953,40.737652000000004
-73.987305,40.765347
-73.96875,40.762417
-73.992355,40.749252
-73.962532,40.775688
-73.985031,40.751736
-74.004242,40.742443
-73.98571,40.778183
-73.94567099999999,40.778675
-73.97981999999999,40.748852
-73.985184,40.747124
-73.98446700000001,40.746742
-73.964638,40.768112
-73.96714,40.759201000000004
-74.00395999999999,40.753113
-73.98054499999999,40.746666
-73.986343,40.734103999999995
-73.980194,40.75597
-73.987724,40.702496000000004
-73.965897,40.758575
-73.987625,40.747828999999996
-73.95587900000001,40.781796
-73.968979,40.760399
-74.001442,40.741035
-73.96662099999999,40.757465
-73.979874,40.765907
-73.96135699999999,40.774559
-73.971062,40.751328
-74.007896,40.719933000000005
-74.00943000000001,40.706169
-73.972267,40.765209000000006
-73.960274,40.769627
-73.97476999999999,40.758289000000005
-73.953941,40.767033000000005
-73.955704,40.77375
-73.982552,40.751236
-73.96820100000001,40.753765
-74.007164,40.727272
-73.965599,40.770939
-73.995972,40.731976
-73.982391,40.745899
-73.975014,40.754044
-73.973175,40.755962
-73.95365100000001,40.788143
-73.988106,40.747074
-73.954636,40.770596000000005
-73.95530699999999,40.785786
-73.954254,40.768219
-73.959404,40.771755
-73.98082,40.730492
-73.989655,40.752937
-73.993584,40.758961
-73.962128,40.76757
-73.973587,40.74752
-73.988724,40.722157
-74.015915,40.711304
-73.98820500000001,40.743190999999996
-73.99424,40.756538
-73.996727,40.737246999999996
-73.953537,40.775341
-73.987274,40.738983000000005
-73.989998,40.749221999999996
-73.987999,40.755753000000006
-73.96035,40.766296000000004
-73.988075,40.732121
-73.979568,40.746319
-73.984802,40.776722
-73.971024,40.754948
-73.983727,40.742092
-73.955551,40.765865000000005
-73.955872,40.763832
-73.95585600000001,40.782005
-73.990204,40.735092
-73.996841,40.753658
-73.96614100000001,40.767853
-73.973465,40.758865
-73.957581,40.769402
-73.981964,40.771255
-73.978477,40.764969
-73.968132,40.766953
-73.991547,40.750034
-73.990524,40.751976
-73.974838,40.750607
-73.981712,40.751358
-73.962135,40.774658
-73.952049,40.769619
-73.958664,40.764133
-73.97779799999999,40.734089000000004
-73.982277,40.756516
-73.978798,40.750164
-73.961365,40.768772
-73.973984,40.764599
-73.97171800000001,40.762684
-73.922081,40.818752
-73.96010600000001,40.779517999999996
-73.921852,40.767117
-73.981255,40.771137
-73.965057,40.769104
-73.97539499999999,40.745472
-73.95321700000001,40.771496
-73.972977,40.74876
-73.971115,40.762417
-73.991089,40.750584
-73.973991,40.75761
-73.950645,40.812878000000005
-73.985619,40.74115
-73.988708,40.731377
-73.966812,40.753048
-73.96772800000001,40.755901
-73.929695,40.758686
-73.974525,40.755024
-73.910088,40.752972
-73.917549,40.744839
-73.998711,40.688377
-73.96772800000001,40.767231
-73.980896,40.759972
-73.99784100000001,40.713772
-74.00389100000001,40.752468
-73.998405,40.755138
-73.958687,40.783512
-73.973175,40.748486
-73.976357,40.76403
-73.988686,40.777828
-73.963669,40.77417
-73.99346899999999,40.738537
-73.977463,40.762043
-73.979347,40.736862
-73.963631,40.775684000000005
-73.975975,40.744732
-73.966728,40.761494
-73.986717,40.756828000000006
-73.99131,40.750389
-73.989487,40.726310999999995
-73.99744399999999,40.741436
-73.957489,40.774147
-73.967186,40.758678
-73.981674,40.763023
-73.956398,40.775448
-73.98382600000001,40.740494
-73.964516,40.801601
-73.98307,40.766766
-73.96619399999999,40.767185
-73.982086,40.770893
-73.98738900000001,40.75462
-73.989243,40.718391
-73.992981,40.741283
-73.969864,40.763184
-73.967529,40.793098
-73.963089,40.775101
-73.969521,40.763321000000005
-73.946259,40.649147
-73.967484,40.756371
-73.872955,40.774395
-73.983452,40.694431
-73.950356,40.742764
-73.977287,40.752159000000006
-73.991386,40.745632
-73.960274,40.778816
-73.998207,40.725983
-73.991173,40.735989000000004
-73.995026,40.736637
-73.98299399999999,40.751391999999996
-73.96901700000001,40.75436
-73.99125699999999,40.746353000000006
-73.978912,40.761883000000005
-74.008034,40.739529
-73.974129,40.743930999999996
-73.960831,40.779266
-73.994713,40.755611
-73.980003,40.741707
