LON,LAT
-73.983749,40.749783
-73.87442800000001,40.71748
-74.007141,40.710396
-73.955048,40.766991
-73.983734,40.743858
-73.954842,40.76408
-74.00408900000001,40.736031
-73.98754100000001,40.75695
-73.984344,40.748771999999995
-73.96171600000001,40.770199
-73.990227,40.751663
-73.96012900000001,40.761996999999994
-73.986977,40.751343
-73.976067,40.758682
-73.986671,40.778805
-73.78181500000001,40.668715999999996
-73.986427,40.726494
-73.9916,40.749462
-73.986305,40.757690000000004
-73.99173,40.741058
-74.003387,40.713493
-73.970383,40.756752
-73.976158,40.752514
-73.991333,40.750187
-73.980835,40.747822
-73.98955500000001,40.751907
-74.005836,40.730121999999994
-73.950905,40.769634
-73.949745,40.773693
-73.95483399999999,40.800841999999996
-73.95515400000001,40.809956
-73.979881,40.760857
-73.98670200000001,40.739063
-73.964134,40.764244
-73.990685,40.751072
-73.986115,40.740501
-73.98350500000001,40.762985
-73.97599,40.758301
-73.987785,40.756359
-73.987297,40.751492
-73.988342,40.769421
-73.987427,40.690353
-73.991394,40.671616
-73.983841,40.715140999999996
-73.934883,40.738049
-73.989983,40.753716
-73.972893,40.762347999999996
-73.985291,40.742119
-73.98425300000001,40.760532
-73.966652,40.766895
-73.989738,40.740093
-73.961784,40.764648
-73.98494699999999,40.747787
-73.985748,40.766135999999996
-73.991287,40.755356
-73.978615,40.740982
-73.985939,40.755024
-73.978928,40.745979
-73.987473,40.7561
-73.990601,40.751251
-74.017174,40.711467999999996
-73.97912600000001,40.762268
-73.99895500000001,40.760853000000004
-73.99215699999999,40.749695
-73.991394,40.731846000000004
-73.97728000000001,40.779263
-73.97966,40.763256
-73.996078,40.745971999999995
-73.975464,40.743988
-73.974419,40.757179
-73.987289,40.749512
-73.985641,40.75634
-73.987976,40.738194
-73.9823,40.770992
-73.991394,40.749736999999996
-73.983513,40.750561
-73.99176800000001,40.749851
-74.000908,40.758102
-73.992294,40.749546
-73.948677,40.777538
-73.95575,40.707664
-74.0,40.728553999999995
-73.946037,40.780464
-73.996689,40.738234999999996
-74.002075,40.70837
-73.990532,40.751152000000005
-73.978165,40.752323
-73.974823,40.777649
-73.941223,40.80489
-73.984314,40.754318
-73.99904599999999,40.754661999999996
-73.968376,40.787518
-73.997276,40.752838
-74.01211500000001,40.705109
-73.966782,40.765696999999996
-73.978767,40.772099
-73.98226899999999,40.751762
-73.97773000000001,40.756802
-73.98808299999999,40.743927
-73.989334,40.752953000000005
-73.975792,40.765609999999995
-73.99047900000001,40.761623
-73.98204799999999,40.771961
-73.99128,40.749977
-73.991119,40.750401000000004
-73.98288000000001,40.727032
-74.010132,40.719615999999995
-73.99153100000001,40.770184
-74.00185400000001,40.756187
-73.965508,40.763474
-73.952324,40.766575
-73.981575,40.761162
-73.985313,40.757393
-74.005524,40.7285
-73.98745,40.750587
-73.991089,40.750305
-73.968437,40.759457
-73.98745699999999,40.748878000000005
-73.97332800000001,40.75013
-73.977661,40.752056
-73.95269,40.783459
-73.94573199999999,40.798817
-73.98925799999999,40.751411
-74.004471,40.741745
-73.994919,40.755058
-73.97174100000001,40.782051
-73.97134399999999,40.763111
-73.990662,40.751125
-73.98217,40.744946
-73.984344,40.761631
-73.960121,40.773765999999995
-74.005173,40.723743
-73.965065,40.772247
-74.013817,40.714565
-73.991119,40.750381
-73.980377,40.74577
-73.99494200000001,40.750355
-73.973534,40.752628
-73.989754,40.751823
-73.98921999999999,40.752811
-73.989983,40.741863
-73.990524,40.750877
-74.003029,40.749534999999995
-73.963463,40.770977
-73.845749,40.723324
-73.969009,40.747355999999996
-73.981735,40.743465
-73.99234799999999,40.725184999999996
-73.988091,40.75473
-73.971725,40.763165
-73.98710600000001,40.740715
-73.96599599999999,40.772057000000004
-74.007103,40.727837
-73.980598,40.759186
-73.986626,40.756122999999995
